904926,80 PROOF VODKA,Shaker's Rye Vodka,322,U.s. Distilled Prod. Co,750,12,1,,80,3/11/2009 0:00,,,$13.39 ,20.09,160.65
904927,IMPORTED VODKA,Wasabe Vodka W/sake,305,Mhw Ltd,1000,6,1,,70,2/11/2009 0:00,,,$16.85 ,25.28,101.1
904928,PUERTO RICO & VIRGIN ISLANDS RUM,English Harbour Rum 10yr,391,Anchor Distilling (preiss Imports),750,1,1,,80,11/5/2010 0:00,,1.0724E+13,$46.00 ,69,46
904929,SINGLE MALT SCOTCH,Cadenheads Highland,391,Anchor Distilling (preiss Imports),750,6,1,,100,11/5/2010 0:00,,,$36.43 ,54.65,218.56
904930,SINGLE MALT SCOTCH,Cadenheads Lowland,391,Anchor Distilling (preiss Imports),750,6,1,,100,11/5/2010 0:00,,,$36.43 ,54.65,218.56
904931,SCOTCH WHISKIES,Bruichladdich 16yr Cuvee-B,501,Winebow Inc.,750,6,1,,92,4/29/2009 0:00,,,$55.78 ,83.67,334.7
904932,SINGLE MALT SCOTCH,Cadenheads Campbeltown,391,Anchor Distilling (preiss Imports),750,6,1,,100,11/5/2010 0:00,,,$36.43 ,54.65,218.56
904933,SINGLE MALT SCOTCH,Loch Chaim Highland Park 1996,456,Spirit Imports Inc.,750,2,1,,86,7/22/2010 0:00,,,$59.52 ,89.28,119.04
904934,SINGLE MALT SCOTCH,Cadenheads Islay,391,Anchor Distilling (preiss Imports),750,6,1,,100,11/5/2010 0:00,,,$36.43 ,54.65,218.56
904935,,Stolichnaya Wild Cherri Vodka,277,Stoli Group,750,12,1,,75,11/5/2010 0:00,,,$12.80 ,19.19,153.54
904936,TEQUILA,Centinela Anejo,256,Haas Brothers,750,12,1,,80,5/14/2009 0:00,,,$21.10 ,31.65,253.2
904937,FLAVORED RUM,Cruzan Pineapple Rum,65,Jim Beam Brands,750,12,1,,42,3/25/2009 0:00,80686967200,1.00807E+13,$6.83 ,10.25,81.96
904938,IMPORTED VODKA,Wodka Vodka,305,Mhw Ltd,750,12,1,,80,11/12/2010 0:00,,,$5.67 ,8.51,68
904939,TEQUILA,1921 Tequila Anejo,109,Casa 1921 Llc,750,6,1,,80,10/21/2010 0:00,,,$30.17 ,45.26,181
904940,SINGLE MALT SCOTCH,Aberlour 18yr,370,Pernod Ricard Usa/austin Nichols,750,6,1,,86,11/12/2010 0:00,904940,904940,$49.99 ,74.99,299.94
904941,WHISKEY LIQUEUR,Fireball Cinnamon Whisky Minis,421,Sazerac Co. Inc.,502,120,1,,66,8/6/2009 0:00,,,$0.81 ,1.22,97
904942,AMERICAN ALCOHOL,Everclear 151,434,Luxco-st Louis,200,48,1,,151,11/8/2010 0:00,,1.00884E+13,$2.29 ,3.44,110
904943,AMERICAN ALCOHOL,Everclear 151,434,Luxco-st Louis,375,24,1,,151,11/8/2010 0:00,,1.00884E+13,$3.99 ,5.99,95.55
904944,WHISKEY LIQUEUR,Southern Host,259,Heaven Hill Distilleries Inc.,1750,6,1,,100,11/16/2010 0:00,,96749213863,$11.56 ,17.34,69.35
904945,TEQUILA,El Mayor Reposado,434,Luxco-st Louis,750,6,1,,80,11/17/2010 0:00,88352124803,1.00884E+13,$20.05 ,30.08,120.3
904946,FLAVORED VODKA,Ursus Blue Raspberry Mini,260,Diageo Americas,502,12,1,,60,11/17/2010 0:00,,,$4.69 ,7.04,56.27
904947,FLAVORED VODKA,Smirnoff Twist Of Watermelon,260,Diageo Americas,1000,12,1,,70,1/13/2009 0:00,82000001188,82000768005,$8.96 ,13.44,107.42
904948,FLAVORED VODKA,Ursus Green Apple Mini,260,Diageo Americas,502,12,1,,60,11/17/2010 0:00,,,$4.69 ,7.04,56.27
904949,FLAVORED VODKA,Ursus Punch Mini,260,Diageo Americas,502,12,1,,60,11/17/2010 0:00,,,$4.69 ,7.04,56.27
904950,100 PROOF VODKA,Ursus Vodka Mini,260,Diageo Americas,502,12,1,,60,11/17/2010 0:00,,,$4.69 ,7.04,56.27
904951,IMPORTED VODKA,Luksusowa Potato Vodka Mini,978,W. J. Deutsch And Sons Ltd.,502,12,1,,80,11/16/2010 0:00,,,$5.04 ,7.56,60.5
904952,FLAVORED RUM,Captain Morgan Lime Bite Mini,260,Diageo Americas,502,12,1,,70,11/30/2010 0:00,,,$5.50 ,8.25,65.99
904953,MISC. IMPORTED CORDIALS & LIQUEURS,Disaronno Amaretto Mini,305,Mhw Ltd,502,12,1,,56,12/2/2010 0:00,,,$9.50 ,14.25,113.95
904954,TEQUILA,Corazon Tequila Blanco,330,Monsieur Henri Wines Ltd.,1000,6,1,,80,11/30/2010 0:00,83089004077,904954,$12.00 ,18,72
904955,TEQUILA,1921 Tequila Reposado,109,Casa 1921 Llc,750,6,1,,80,10/21/2010 0:00,,,$26.50 ,39.75,159
904956,SINGLE MALT SCOTCH,Balvenie 17yr Peated Cask,240,William Grant And Sons Inc.,750,6,1,,86,12/2/2010 0:00,,,$66.98 ,100.47,401.85
904957,STRAIGHT BOURBON WHISKIES,Corner Creek Reserve Bourbon,350,Luxco-cleveland,750,12,1,,88,8/27/2010 0:00,,,$14.90 ,22.35,178.8
904958,DISTILLED SPIRITS SPECIALTY,Junior Johnson's Midnight Moon Hof Series,384,Piedmont Distillers,750,6,1,,80,12/14/2010 0:00,,,$15.43 ,23.15,92.55
904959,FLAVORED RUM,Cabana Bay Pineapple/coconut Rum,298,White Rock Distilleries Inc.,750,12,1,,48,12/10/2010 0:00,,1.00819E+13,$6.08 ,9.12,72.94
